SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1630762,0022401115,"Apr 03, 2025",PHI vs. MIL,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1
22024,1630762,0022401098,"Apr 01, 2025",PHI @ NYK,L,9,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,2,1
22024,1630762,0022401087,"Mar 30, 2025",PHI vs. TOR,L,13,1,4,0.25,0,1,0.0,2,2,1.0,0,1,1,0,1,2,0,0,4,-1,1
22024,1630762,0022401076,"Mar 29, 2025",PHI vs. MIA,L,6,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,1
22024,1630762,0022401053,"Mar 26, 2025",PHI vs. WAS,L,15,2,9,0.222,0,5,0.0,0,0,0.0,1,3,4,2,0,0,0,0,4,10,1
